1.7298860000000076	,0.852712303097224	,0.8566632231404959	,0.4540955578552697	,0.16787190082644626	,-0.6998779603739463	,0.9197441159634985	,1.1133430889982705	,0.3351988031767176	,0.13303179459890913	,-0.6997807705090207
1.7500050000000016	,0.8616458801172241	,0.8654442148760331	,0.4401088136312298	,0.4648760330578512	,-0.6998759635368487	,0.9263076175347891	,1.1133430889982705	,0.32119983725291185	,0.10642543567912732	,-0.6997589093835479
1.7695030000000003	,0.8702826044576553	,0.878099173553719	,0.4261506233238256	,0.671487603305785	,-0.6998658812374124	,0.9326277442721842	,1.1179992018092324	,0.30711749871823274	,0.10642543567912732	,-0.6997338280123904
1.7894750000000101	,0.8786858778840213	,0.887396694214876	,0.41211621050666347	,0.3744834710743802	,-0.6998546863773524	,0.938593306955489	,1.1202607423174138	,0.29320533805222065	,0.10642543567912732	,-0.6997054114414639
1.8095440000000025	,0.8867927032601413	,0.8898502066115702	,0.39810829611527127	,0.05165289256198347	,-0.6998423047429495	,0.9443225607771957	,1.1222562192363974	,0.2791924334790035	,0.0931222562192364	,-0.6996942378930077
1.82941000000001	,0.8945893606960953	,0.8894628099173554	,0.3841547800372507	,-0.038739669421487606	,-0.6998285941102139	,0.9497878313187691	,1.124517759744579	,0.26513588243337627	,0.11972861513901822	,-0.6996582705167816
1.849649999999997	,0.9021407453041392	,0.8969524793388429	,0.37013910435700637	,0.6585743801652892	,-0.6998249044368238	,0.9549504818465646	,1.124517759744579	,0.2511360695217067	,0.11972861513901822	,-0.699616270594519
1.860123999999999	,0.9058211866896608	,0.9089617768595041	,0.36311201940238347	,0.5165289256198348	,-0.6998170435217483	,0.9574222270738162	,1.127311427431156	,0.2372244997491434	,0.14633497405880005	,-0.6995669441285284
1.8808840000000089	,0.9129453449929059	,0.9111570247933884	,0.349108173794217	,-0.012913223140495868	,-0.6997906261802571	,0.9621424018109646	,1.1309032858853265	,0.22328248455637006	,0.15963815351869096	,-0.6995079588011895
1.9007969999999972	,0.9197441159634984	,0.9090909090909091	,0.3351988031767176	,-0.1162190082644628	,-0.6997807705090207	,0.966592988378033	,1.1342290807502993	,0.21626330310701306	,0.15963815351869096	,-0.699473845941657
1.920732000000001	,0.926307617534789	,0.9130940082644629	,0.32119983725291185	,0.4132231404958678	,-0.6997467581734502	,0.9707685686108385	,1.1367566848476787	,0.2022968213908169	,0.11972861513901822	,-0.699395084666004
1.9407029999999992	,0.9326277442721841	,0.9208419421487604	,0.3001371453849764	,0.34865702479338845	,-0.699720064714387	,0.9747147631390973	,1.1387521617666623	,0.18814710097491716	,0.0931222562192364	,-0.6992967030648456
1.9609030000000018	,0.9385933069554889	,0.9243285123966942	,0.29320533805222065	,0.1291322314049587	,-0.6997101305978266	,0.9783255810845374	,1.140481575096448	,0.17419582796855254	,0.07981907675934548	,-0.6991752381162312
1.9808670000000035	,0.9443225607771956	,0.9240702479338843	,0.2791924334790035	,-0.038739669421487606	,-0.6996942378930077	,0.9816470243705646	,1.142210988426234	,0.16029399826946555	,0.07981907675934548	,-0.699021213203087
2.0003360000000043	,0.949787831318769	,0.9227789256198347	,0.2581770473405124	,-0.05165289256198347	,-0.6996382486590508	,0.986116358024429	,1.1450046561128109	,0.1394169959718014	,0.05321271783956366	,-0.6986973235128815
